,station,date,prcp,tobs
17061,USC00516128,2010-05-07,0.24,69
17062,USC00516128,2010-05-08,0.06,75
17064,USC00516128,2010-05-10,0.55,71
17066,USC00516128,2010-05-13,0.32,70
17068,USC00516128,2010-05-15,0.25,73
17069,USC00516128,2010-05-16,0.61,73
17070,USC00516128,2010-05-17,0.1,71
17073,USC00516128,2010-05-20,0.67,71
17074,USC00516128,2010-05-21,0.38,71
17075,USC00516128,2010-05-22,0.01,77
17077,USC00516128,2010-05-25,0.83,71
17078,USC00516128,2010-05-26,0.27,71
17079,USC00516128,2010-05-27,0.05,72
17082,USC00516128,2010-06-01,0.08,70
17084,USC00516128,2010-06-03,0.1,73
17085,USC00516128,2010-06-04,0.01,68
17086,USC00516128,2010-06-05,0.09,79
17087,USC00516128,2010-06-06,0.13,74
17088,USC00516128,2010-06-07,0.44,75
17089,USC00516128,2010-06-08,0.27,71
17093,USC00516128,2010-06-17,0.05,73
17096,USC00516128,2010-06-23,0.04,72
17097,USC00516128,2010-06-24,0.26,72
17098,USC00516128,2010-06-25,0.79,70
17099,USC00516128,2010-06-26,0.88,69
17100,USC00516128,2010-06-27,0.37,73
17101,USC00516128,2010-06-28,0.16,71
17102,USC00516128,2010-06-29,0.02,73
17103,USC00516128,2010-06-30,0.71,72
17104,USC00516128,2010-07-01,0.44,70
17105,USC00516128,2010-07-02,0.7,69
17106,USC00516128,2010-07-03,1.81,69
17107,USC00516128,2010-07-04,0.44,72
17108,USC00516128,2010-07-05,0.14,72
17109,USC00516128,2010-07-06,1.01,69
17110,USC00516128,2010-07-07,1.05,69
17111,USC00516128,2010-07-08,0.9,69
17112,USC00516128,2010-07-09,0.75,68
17113,USC00516128,2010-07-10,0.75,68
17114,USC00516128,2010-07-11,0.31,71
17115,USC00516128,2010-07-12,0.25,70
17117,USC00516128,2010-07-14,0.48,69
17118,USC00516128,2010-07-15,0.24,68
17119,USC00516128,2010-07-16,0.19,70
17120,USC00516128,2010-07-17,0.46,70
17121,USC00516128,2010-07-18,2.14,74
17122,USC00516128,2010-07-19,0.35,69
17123,USC00516128,2010-07-20,1.23,70
17124,USC00516128,2010-07-21,0.05,72
17125,USC00516128,2010-07-22,0.07,72
17126,USC00516128,2010-07-23,1.0,71
17127,USC00516128,2010-07-24,0.04,73
17130,USC00516128,2010-07-27,0.1,70
17131,USC00516128,2010-07-28,0.02,71
17132,USC00516128,2010-07-29,0.38,72
17133,USC00516128,2010-07-30,0.29,69
17134,USC00516128,2010-07-31,0.05,73
17135,USC00516128,2010-08-01,0.52,71
17136,USC00516128,2010-08-02,1.45,70
17137,USC00516128,2010-08-03,0.58,70
17138,USC00516128,2010-08-04,1.89,69
17139,USC00516128,2010-08-05,0.93,69
17140,USC00516128,2010-08-06,0.35,70
17141,USC00516128,2010-08-07,0.18,72
17142,USC00516128,2010-08-08,0.82,71
17143,USC00516128,2010-08-09,0.09,72
17144,USC00516128,2010-08-10,0.03,72
17145,USC00516128,2010-08-11,0.13,69
17146,USC00516128,2010-08-12,0.03,71
17147,USC00516128,2010-08-13,0.14,71
17150,USC00516128,2010-08-16,0.42,69
17151,USC00516128,2010-08-17,0.88,69
17152,USC00516128,2010-08-18,0.08,72
17153,USC00516128,2010-08-19,0.12,74
17154,USC00516128,2010-08-20,0.24,71
17155,USC00516128,2010-08-21,0.06,72
17156,USC00516128,2010-08-22,0.02,71
17157,USC00516128,2010-08-23,0.06,73
17158,USC00516128,2010-08-24,0.41,70
17159,USC00516128,2010-08-25,0.45,69
17160,USC00516128,2010-08-26,0.61,71
17161,USC00516128,2010-08-27,1.13,73
17162,USC00516128,2010-08-28,0.41,73
17163,USC00516128,2010-08-29,1.0,71
17164,USC00516128,2010-08-30,0.18,73
17165,USC00516128,2010-08-31,0.21,70
17166,USC00516128,2010-09-01,0.21,69
17167,USC00516128,2010-09-02,0.54,72
17168,USC00516128,2010-09-03,0.52,69
17169,USC00516128,2010-09-04,0.32,68
17170,USC00516128,2010-09-05,0.07,72
17171,USC00516128,2010-09-06,0.38,68
17172,USC00516128,2010-09-07,1.51,69
17173,USC00516128,2010-09-08,0.28,70
17174,USC00516128,2010-09-09,0.01,72
17175,USC00516128,2010-09-10,0.18,71
17176,USC00516128,2010-09-11,0.24,74
17179,USC00516128,2010-09-14,0.27,74
17180,USC00516128,2010-09-15,0.04,72
17181,USC00516128,2010-09-16,0.21,72
17183,USC00516128,2010-09-18,0.19,71
17184,USC00516128,2010-09-19,0.58,74
17185,USC00516128,2010-09-20,0.26,74
17186,USC00516128,2010-09-21,0.04,73
17187,USC00516128,2010-09-22,0.42,72
17188,USC00516128,2010-09-23,0.86,73
17190,USC00516128,2010-09-25,0.57,71
17195,USC00516128,2010-09-30,1.18,70
17196,USC00516128,2010-10-01,3.14,73
17197,USC00516128,2010-10-02,1.27,73
17198,USC00516128,2010-10-03,0.03,73
17199,USC00516128,2010-10-04,0.24,71
17200,USC00516128,2010-10-05,0.21,76
17206,USC00516128,2010-10-11,0.41,71
17207,USC00516128,2010-10-12,0.25,71
17208,USC00516128,2010-10-13,0.05,71
17209,USC00516128,2010-10-14,0.04,72
17210,USC00516128,2010-10-15,0.01,72
17211,USC00516128,2010-10-16,0.08,72
17212,USC00516128,2010-10-17,0.21,74
17213,USC00516128,2010-10-18,0.07,74
17214,USC00516128,2010-10-19,4.01,69
17216,USC00516128,2010-10-21,0.39,73
17217,USC00516128,2010-10-22,0.21,74
17221,USC00516128,2010-10-26,0.68,71
17222,USC00516128,2010-10-27,1.06,71
17223,USC00516128,2010-10-28,0.7,76
17224,USC00516128,2010-10-29,0.24,70
17225,USC00516128,2010-10-30,1.9,70
17226,USC00516128,2010-10-31,0.28,74
17227,USC00516128,2010-11-01,2.03,72
17228,USC00516128,2010-11-02,0.47,75
17229,USC00516128,2010-11-03,0.06,68
17230,USC00516128,2010-11-04,3.79,69
17231,USC00516128,2010-11-05,2.64,71
17232,USC00516128,2010-11-06,4.56,73
17233,USC00516128,2010-11-07,0.54,72
17234,USC00516128,2010-11-08,0.01,73
17235,USC00516128,2010-11-09,0.01,69
17236,USC00516128,2010-11-10,0.76,69
17237,USC00516128,2010-11-11,0.15,80
17238,USC00516128,2010-11-12,0.1,72
17239,USC00516128,2010-11-13,0.21,79
17240,USC00516128,2010-11-14,0.31,77
17241,USC00516128,2010-11-15,0.6,71
17242,USC00516128,2010-11-16,0.62,73
17243,USC00516128,2010-11-17,0.01,65
17245,USC00516128,2010-11-19,0.22,67
17247,USC00516128,2010-11-21,0.08,71
17250,USC00516128,2010-11-24,0.1,71
17251,USC00516128,2010-11-25,0.46,73
17252,USC00516128,2010-11-26,0.1,71
17253,USC00516128,2010-11-27,0.15,69
17254,USC00516128,2010-11-28,1.09,69
17255,USC00516128,2010-11-29,0.64,69
17256,USC00516128,2010-11-30,0.06,71
17257,USC00516128,2010-12-01,1.48,71
17258,USC00516128,2010-12-02,0.18,70
17259,USC00516128,2010-12-03,1.59,67
17260,USC00516128,2010-12-04,0.19,77
17266,USC00516128,2010-12-10,1.86,64
17267,USC00516128,2010-12-11,0.58,67
17268,USC00516128,2010-12-12,0.45,69
17269,USC00516128,2010-12-13,0.18,80
17275,USC00516128,2010-12-19,2.15,69
17276,USC00516128,2010-12-20,5.04,72
17277,USC00516128,2010-12-21,1.44,69
17278,USC00516128,2010-12-22,0.04,69
17280,USC00516128,2010-12-24,0.15,69
17282,USC00516128,2010-12-26,0.99,71
17283,USC00516128,2010-12-27,0.02,71
17284,USC00516128,2010-12-28,0.04,70
17285,USC00516128,2010-12-29,0.19,71
17286,USC00516128,2010-12-30,0.3,70
17287,USC00516128,2010-12-31,0.01,75
17288,USC00516128,2011-01-01,0.07,74
17289,USC00516128,2011-01-02,0.03,70
17290,USC00516128,2011-01-03,0.35,69
17291,USC00516128,2011-01-04,0.05,70
17292,USC00516128,2011-01-05,0.09,67
17293,USC00516128,2011-01-06,0.22,67
17298,USC00516128,2011-01-11,0.09,58
17299,USC00516128,2011-01-12,0.54,68
17300,USC00516128,2011-01-13,2.27,65
17301,USC00516128,2011-01-14,0.12,72
17302,USC00516128,2011-01-15,0.02,66
17304,USC00516128,2011-01-17,0.07,70
17306,USC00516128,2011-01-19,0.03,62
17307,USC00516128,2011-01-20,0.01,71
17308,USC00516128,2011-01-21,0.43,70
17309,USC00516128,2011-01-22,0.02,69
17310,USC00516128,2011-01-23,0.19,67
17311,USC00516128,2011-01-24,0.05,69
17316,USC00516128,2011-01-29,0.18,64
17318,USC00516128,2011-01-31,0.2,66
17325,USC00516128,2011-02-07,1.11,67
17326,USC00516128,2011-02-08,1.49,70
17328,USC00516128,2011-02-11,0.13,68
17329,USC00516128,2011-02-12,0.1,69
17330,USC00516128,2011-02-13,0.1,66
17333,USC00516128,2011-02-16,0.2,71
17335,USC00516128,2011-02-18,0.01,77
17337,USC00516128,2011-02-20,1.79,76
17339,USC00516128,2011-02-22,0.08,72
17340,USC00516128,2011-02-23,0.01,70
17341,USC00516128,2011-02-24,0.6,66
17342,USC00516128,2011-02-25,0.01,64
17344,USC00516128,2011-02-27,0.16,75
17346,USC00516128,2011-03-01,0.22,68
17349,USC00516128,2011-03-04,0.94,69
17350,USC00516128,2011-03-05,0.29,69
17351,USC00516128,2011-03-06,0.24,69
17352,USC00516128,2011-03-07,0.29,70
17353,USC00516128,2011-03-08,1.11,70
17354,USC00516128,2011-03-09,1.5,67
17355,USC00516128,2011-03-10,0.82,68
17356,USC00516128,2011-03-11,0.47,67
17362,USC00516128,2011-03-17,0.16,69
17363,USC00516128,2011-03-18,0.15,68
17364,USC00516128,2011-03-19,0.46,69
17365,USC00516128,2011-03-20,1.16,67
17367,USC00516128,2011-03-22,0.85,67
17368,USC00516128,2011-03-23,0.06,69
17369,USC00516128,2011-03-24,1.35,72
17370,USC00516128,2011-03-25,0.13,71
17371,USC00516128,2011-03-26,0.62,67
17372,USC00516128,2011-03-27,0.38,74
17373,USC00516128,2011-03-28,0.26,68
17374,USC00516128,2011-03-29,0.11,68
17375,USC00516128,2011-03-30,0.18,74
17377,USC00516128,2011-04-01,1.16,67
17378,USC00516128,2011-04-02,1.15,74
17379,USC00516128,2011-04-03,0.59,71
17380,USC00516128,2011-04-04,0.05,73
17381,USC00516128,2011-04-05,0.42,69
17382,USC00516128,2011-04-06,0.18,69
17383,USC00516128,2011-04-07,3.35,71
17384,USC00516128,2011-04-08,0.34,71
17385,USC00516128,2011-04-09,0.03,75
17386,USC00516128,2011-04-10,0.09,72
17387,USC00516128,2011-04-11,0.35,70
17388,USC00516128,2011-04-12,0.25,72
17390,USC00516128,2011-04-14,0.08,71
17391,USC00516128,2011-04-15,0.01,73
17392,USC00516128,2011-04-16,0.38,81
17394,USC00516128,2011-04-18,0.28,73
17399,USC00516128,2011-04-24,0.04,71
17400,USC00516128,2011-04-25,0.23,69
17401,USC00516128,2011-04-26,0.46,71
17402,USC00516128,2011-04-27,0.09,71
17403,USC00516128,2011-04-28,0.34,70
17404,USC00516128,2011-04-29,0.9,71
17405,USC00516128,2011-05-01,1.21,72
17406,USC00516128,2011-05-02,0.35,73
17407,USC00516128,2011-05-03,3.05,70
17408,USC00516128,2011-05-05,0.34,70
17409,USC00516128,2011-05-06,2.07,67
17410,USC00516128,2011-05-07,1.91,67
17411,USC00516128,2011-05-08,2.26,70
17412,USC00516128,2011-05-09,0.31,73
17413,USC00516128,2011-05-10,0.04,73
17414,USC00516128,2011-05-11,0.74,72
17415,USC00516128,2011-05-12,0.1,73
17416,USC00516128,2011-05-13,0.29,71
17417,USC00516128,2011-05-14,0.06,72
17419,USC00516128,2011-05-16,0.01,72
17420,USC00516128,2011-05-17,0.03,70
17421,USC00516128,2011-05-18,0.19,75
17422,USC00516128,2011-05-19,0.15,70
17424,USC00516128,2011-05-21,0.01,71
17425,USC00516128,2011-05-22,0.71,69
17426,USC00516128,2011-05-23,0.17,72
17427,USC00516128,2011-05-24,0.02,71
17428,USC00516128,2011-05-25,0.09,71
17430,USC00516128,2011-05-27,0.09,71
17431,USC00516128,2011-05-28,0.01,72
17432,USC00516128,2011-05-29,0.17,70
17433,USC00516128,2011-05-30,0.16,71
17434,USC00516128,2011-05-31,0.15,70
17435,USC00516128,2011-06-01,0.61,69
17436,USC00516128,2011-06-02,0.22,72
17437,USC00516128,2011-06-03,2.0,66
17438,USC00516128,2011-06-04,2.45,67
17439,USC00516128,2011-06-05,0.76,71
17440,USC00516128,2011-06-06,0.1,71
17441,USC00516128,2011-06-07,0.19,72
17442,USC00516128,2011-06-08,0.23,72
17443,USC00516128,2011-06-09,0.1,71
17444,USC00516128,2011-06-10,0.11,71
17445,USC00516128,2011-06-11,0.17,71
17446,USC00516128,2011-06-12,1.5,69
17447,USC00516128,2011-06-13,0.41,68
17448,USC00516128,2011-06-14,0.14,71
17449,USC00516128,2011-06-15,0.01,73
17450,USC00516128,2011-06-16,0.83,72
17451,USC00516128,2011-06-17,0.18,74
17452,USC00516128,2011-06-18,0.07,70
17453,USC00516128,2011-06-19,1.84,72
17454,USC00516128,2011-06-20,0.91,71
17455,USC00516128,2011-06-21,1.03,71
17456,USC00516128,2011-06-22,1.65,70
17457,USC00516128,2011-06-23,0.68,70
17458,USC00516128,2011-06-24,1.16,69
17459,USC00516128,2011-06-25,0.06,74
17460,USC00516128,2011-06-26,0.29,69
17461,USC00516128,2011-06-27,0.98,72
17462,USC00516128,2011-06-28,0.25,70
17463,USC00516128,2011-06-29,0.06,72
17465,USC00516128,2011-07-01,0.15,70
17466,USC00516128,2011-07-02,0.1,73
17467,USC00516128,2011-07-03,0.31,71
17468,USC00516128,2011-07-04,0.17,70
17469,USC00516128,2011-07-05,0.24,71
17470,USC00516128,2011-07-06,0.15,69
17473,USC00516128,2011-07-11,0.12,70
17475,USC00516128,2011-07-14,0.27,71
17476,USC00516128,2011-07-15,0.4,70
17477,USC00516128,2011-07-16,0.3,74
17478,USC00516128,2011-07-17,0.66,74
17479,USC00516128,2011-07-18,0.18,72
17480,USC00516128,2011-07-19,0.1,76
17481,USC00516128,2011-07-20,0.72,69
17483,USC00516128,2011-07-22,1.34,70
17484,USC00516128,2011-07-23,0.11,71
17485,USC00516128,2011-07-24,0.3,72
17486,USC00516128,2011-07-25,0.23,74
17487,USC00516128,2011-07-26,0.35,74
17488,USC00516128,2011-07-27,2.12,75
17489,USC00516128,2011-07-28,0.02,73
17490,USC00516128,2011-07-29,0.7,71
17493,USC00516128,2011-08-02,0.26,70
17494,USC00516128,2011-08-03,0.17,71
17495,USC00516128,2011-08-04,0.26,77
17496,USC00516128,2011-08-05,0.51,77
17497,USC00516128,2011-08-06,0.04,74
17498,USC00516128,2011-08-07,0.18,76
17499,USC00516128,2011-08-08,0.01,74
17500,USC00516128,2011-08-09,1.25,73
17501,USC00516128,2011-08-10,0.03,74
17502,USC00516128,2011-08-11,0.16,73
17503,USC00516128,2011-08-12,0.07,73
17504,USC00516128,2011-08-13,0.01,73
17505,USC00516128,2011-08-14,0.53,74
17506,USC00516128,2011-08-15,0.1,74
17507,USC00516128,2011-08-16,0.13,72
17508,USC00516128,2011-08-17,0.55,74
17509,USC00516128,2011-08-18,0.15,70
17510,USC00516128,2011-08-19,0.08,71
17511,USC00516128,2011-08-20,0.36,71
17513,USC00516128,2011-08-23,0.02,73
17514,USC00516128,2011-08-24,0.29,71
17515,USC00516128,2011-08-25,0.39,71
17516,USC00516128,2011-08-26,0.2,71
17517,USC00516128,2011-08-27,0.6,70
17518,USC00516128,2011-08-28,0.41,71
17519,USC00516128,2011-08-29,1.11,70
17520,USC00516128,2011-08-30,0.56,72
17521,USC00516128,2011-08-31,0.57,74
17522,USC00516128,2011-09-01,0.25,75
17523,USC00516128,2011-09-02,0.3,76
17525,USC00516128,2011-09-04,0.18,80
17526,USC00516128,2011-09-05,0.02,70
17527,USC00516128,2011-09-06,0.11,75
17530,USC00516128,2011-09-09,0.09,75
17531,USC00516128,2011-09-10,0.25,76
17532,USC00516128,2011-09-11,0.21,71
17533,USC00516128,2011-09-12,0.38,70
17534,USC00516128,2011-09-13,0.5,72
17535,USC00516128,2011-09-14,0.19,73
17536,USC00516128,2011-09-15,0.41,74
17537,USC00516128,2011-09-16,0.95,73
17538,USC00516128,2011-09-17,0.21,70
17539,USC00516128,2011-09-18,0.88,71
17540,USC00516128,2011-09-19,0.18,73
17541,USC00516128,2011-09-20,0.1,72
17542,USC00516128,2011-09-21,0.19,73
17543,USC00516128,2011-09-22,0.21,72
17544,USC00516128,2011-09-23,0.39,71
17545,USC00516128,2011-09-24,0.01,76
17549,USC00516128,2011-09-28,0.1,73
17550,USC00516128,2011-09-29,0.09,73
17553,USC00516128,2011-10-02,0.03,71
17555,USC00516128,2011-10-04,0.57,71
17556,USC00516128,2011-10-05,0.06,76
17557,USC00516128,2011-10-06,0.65,73
17558,USC00516128,2011-10-07,0.44,77
17561,USC00516128,2011-10-14,0.57,72
17562,USC00516128,2011-10-15,1.72,77
17564,USC00516128,2011-10-17,0.43,70
17565,USC00516128,2011-10-18,0.44,70
17566,USC00516128,2011-10-19,0.29,72
17567,USC00516128,2011-10-20,0.22,68
17568,USC00516128,2011-10-21,0.46,71
17570,USC00516128,2011-10-26,0.03,74
17572,USC00516128,2011-10-29,0.01,69
17573,USC00516128,2011-10-30,0.3,71
17574,USC00516128,2011-10-31,0.76,70
17575,USC00516128,2011-11-01,2.24,73
17576,USC00516128,2011-11-02,0.93,71
17577,USC00516128,2011-11-03,0.58,70
17578,USC00516128,2011-11-04,1.06,71
17579,USC00516128,2011-11-05,0.17,69
17580,USC00516128,2011-11-06,0.1,73
17581,USC00516128,2011-11-07,0.11,71
17582,USC00516128,2011-11-08,0.27,73
17583,USC00516128,2011-11-09,0.28,71
17584,USC00516128,2011-11-10,0.17,71
17585,USC00516128,2011-11-11,1.96,68
17586,USC00516128,2011-11-12,0.42,67
17587,USC00516128,2011-11-13,0.07,70
17588,USC00516128,2011-11-14,0.07,71
17591,USC00516128,2011-11-17,0.08,71
17592,USC00516128,2011-11-18,0.03,72
17593,USC00516128,2011-11-19,0.29,76
17594,USC00516128,2011-11-20,0.4,70
17595,USC00516128,2011-11-21,1.15,72
17596,USC00516128,2011-11-22,1.13,69
17597,USC00516128,2011-11-23,0.04,70
17598,USC00516128,2011-11-24,0.03,75
17599,USC00516128,2011-11-25,0.21,67
17601,USC00516128,2011-11-27,0.16,70
17602,USC00516128,2011-11-28,0.01,71
17603,USC00516128,2011-11-29,0.1,67
17604,USC00516128,2011-11-30,0.32,68
17605,USC00516128,2011-12-01,0.16,71
17606,USC00516128,2011-12-02,0.46,73
17607,USC00516128,2011-12-03,0.11,71
17608,USC00516128,2011-12-04,0.03,71
17609,USC00516128,2011-12-05,0.22,68
17610,USC00516128,2011-12-06,0.12,67
17611,USC00516128,2011-12-07,0.26,70
17612,USC00516128,2011-12-08,0.53,67
17614,USC00516128,2011-12-11,1.35,71
17615,USC00516128,2011-12-12,1.71,69
17616,USC00516128,2011-12-13,6.42,69
17617,USC00516128,2011-12-14,1.37,68
17618,USC00516128,2011-12-15,1.18,69
17619,USC00516128,2011-12-16,1.09,69
17620,USC00516128,2011-12-17,0.63,67
17621,USC00516128,2011-12-18,0.3,69
17622,USC00516128,2011-12-19,0.87,68
17623,USC00516128,2011-12-20,0.16,70
17624,USC00516128,2011-12-21,1.52,68
17625,USC00516128,2011-12-22,0.27,69
17626,USC00516128,2011-12-23,0.42,71
17627,USC00516128,2011-12-24,0.8,65
17628,USC00516128,2011-12-25,0.58,69
17629,USC00516128,2011-12-26,0.05,69
17630,USC00516128,2011-12-27,0.06,69
17631,USC00516128,2011-12-28,0.06,69
17633,USC00516128,2011-12-30,0.05,73
17634,USC00516128,2011-12-31,0.25,67
17635,USC00516128,2012-01-01,0.01,71
17638,USC00516128,2012-01-04,0.1,71
17639,USC00516128,2012-01-05,0.2,70
17641,USC00516128,2012-01-10,0.08,69
17642,USC00516128,2012-01-11,0.1,71
17643,USC00516128,2012-01-12,0.11,72
17644,USC00516128,2012-01-13,0.02,68
17647,USC00516128,2012-01-16,0.14,74
17648,USC00516128,2012-01-17,0.01,73
17653,USC00516128,2012-01-22,0.03,71
17654,USC00516128,2012-01-23,0.01,66
17656,USC00516128,2012-01-25,0.06,67
17658,USC00516128,2012-01-27,0.05,66
17660,USC00516128,2012-01-29,0.67,69
17661,USC00516128,2012-01-30,0.35,66
17662,USC00516128,2012-01-31,0.04,67
17663,USC00516128,2012-02-01,0.01,66
17669,USC00516128,2012-02-07,0.7,70
17670,USC00516128,2012-02-08,0.44,66
17674,USC00516128,2012-02-12,0.07,69
17675,USC00516128,2012-02-13,1.26,67
17676,USC00516128,2012-02-14,0.02,71
17679,USC00516128,2012-02-17,0.3,69
17680,USC00516128,2012-02-18,0.67,69
17681,USC00516128,2012-02-19,1.29,72
17682,USC00516128,2012-02-20,0.03,69
17685,USC00516128,2012-02-23,1.31,67
17686,USC00516128,2012-02-24,0.77,74
17687,USC00516128,2012-02-25,0.02,64
17688,USC00516128,2012-02-26,0.3,71
17689,USC00516128,2012-02-27,0.44,69
17690,USC00516128,2012-02-28,0.4,69
17691,USC00516128,2012-02-29,0.55,69
17692,USC00516128,2012-03-01,0.64,67
17693,USC00516128,2012-03-02,0.26,66
17694,USC00516128,2012-03-03,1.1,66
17695,USC00516128,2012-03-04,2.0,67
17696,USC00516128,2012-03-05,5.37,64
17697,USC00516128,2012-03-06,2.61,67
17698,USC00516128,2012-03-07,2.63,69
17699,USC00516128,2012-03-08,2.09,66
17700,USC00516128,2012-03-09,3.23,64
17701,USC00516128,2012-03-10,0.15,70
17702,USC00516128,2012-03-11,0.31,71
17703,USC00516128,2012-03-12,1.6,67
17704,USC00516128,2012-03-13,0.45,67
17705,USC00516128,2012-03-14,0.01,65
17706,USC00516128,2012-03-15,0.03,66
17707,USC00516128,2012-03-16,0.08,66
17708,USC00516128,2012-03-17,0.02,68
17709,USC00516128,2012-03-18,0.65,66
17710,USC00516128,2012-03-19,1.61,69
17712,USC00516128,2012-03-21,0.43,65
17713,USC00516128,2012-03-22,0.48,69
17714,USC00516128,2012-03-23,0.05,68
17715,USC00516128,2012-03-24,0.06,67
17716,USC00516128,2012-03-25,1.92,68
17717,USC00516128,2012-03-26,0.37,66
17718,USC00516128,2012-03-27,0.57,66
17719,USC00516128,2012-03-28,0.02,74
17723,USC00516128,2012-04-01,0.04,71
17726,USC00516128,2012-04-04,0.03,69
17727,USC00516128,2012-04-05,0.89,69
17728,USC00516128,2012-04-06,0.1,68
17729,USC00516128,2012-04-07,1.75,70
17730,USC00516128,2012-04-08,0.02,69
17731,USC00516128,2012-04-09,3.27,64
17732,USC00516128,2012-04-10,1.32,64
17733,USC00516128,2012-04-11,1.47,69
17734,USC00516128,2012-04-12,0.15,69
17735,USC00516128,2012-04-13,0.01,70
17736,USC00516128,2012-04-14,0.01,68
17737,USC00516128,2012-04-15,0.18,69
17738,USC00516128,2012-04-16,0.12,72
17739,USC00516128,2012-04-17,0.01,71
17740,USC00516128,2012-04-18,0.01,71
17741,USC00516128,2012-04-19,0.03,69
17742,USC00516128,2012-04-20,0.04,67
17744,USC00516128,2012-04-23,1.62,65
17745,USC00516128,2012-04-24,0.2,68
17746,USC00516128,2012-04-25,0.3,66
17747,USC00516128,2012-04-26,0.61,76
17748,USC00516128,2012-04-27,0.02,68
17749,USC00516128,2012-04-28,0.65,68
17750,USC00516128,2012-04-29,0.2,70
17751,USC00516128,2012-04-30,0.12,70
17752,USC00516128,2012-05-01,0.03,70
17753,USC00516128,2012-05-02,0.57,67
17754,USC00516128,2012-05-03,0.16,70
17755,USC00516128,2012-05-04,1.21,66
17756,USC00516128,2012-05-05,0.9,67
17757,USC00516128,2012-05-06,0.14,67
17758,USC00516128,2012-05-07,0.54,68
17759,USC00516128,2012-05-08,0.02,69
17760,USC00516128,2012-05-09,0.04,70
17762,USC00516128,2012-05-11,0.23,69
17763,USC00516128,2012-05-12,0.01,73
17767,USC00516128,2012-05-16,0.03,68
17768,USC00516128,2012-05-17,0.02,71
17769,USC00516128,2012-05-18,0.05,72
17771,USC00516128,2012-05-20,0.02,68
17772,USC00516128,2012-05-21,0.2,73
17775,USC00516128,2012-05-24,0.07,72
17776,USC00516128,2012-05-25,0.13,71
17777,USC00516128,2012-05-26,0.37,74
17778,USC00516128,2012-05-27,0.67,73
17779,USC00516128,2012-05-28,0.13,73
17780,USC00516128,2012-05-29,0.03,71
17781,USC00516128,2012-05-30,0.01,70
17782,USC00516128,2012-05-31,0.62,68
17783,USC00516128,2012-06-01,0.26,69
17784,USC00516128,2012-06-02,0.22,73
17786,USC00516128,2012-06-04,0.02,72
17788,USC00516128,2012-06-06,0.72,72
17789,USC00516128,2012-06-07,0.12,71
17790,USC00516128,2012-06-08,0.3,74
17792,USC00516128,2012-06-10,0.08,75
17793,USC00516128,2012-06-11,0.08,69
17794,USC00516128,2012-06-12,0.14,75
17795,USC00516128,2012-06-13,0.48,70
17796,USC00516128,2012-06-14,0.21,73
17799,USC00516128,2012-06-17,0.1,73
17801,USC00516128,2012-06-19,0.38,70
17802,USC00516128,2012-06-20,1.84,69
17803,USC00516128,2012-06-21,0.34,71
17804,USC00516128,2012-06-23,0.94,68
17805,USC00516128,2012-06-24,1.13,68
17806,USC00516128,2012-06-25,0.89,68
17807,USC00516128,2012-06-26,0.92,69
17808,USC00516128,2012-06-27,0.73,69
17809,USC00516128,2012-06-28,0.37,69
17810,USC00516128,2012-06-29,0.79,71
17812,USC00516128,2012-07-02,0.05,75
